Date,Open,High,Low,Close,Volume
2025-11-19,6.95,7.33,6.95,7.16,343900
2025-11-18,6.83,7.06,6.80,6.81,304000
2025-11-17,7.05,7.26,6.78,6.88,430800
2025-11-14,6.87,7.45,6.79,7.15,530600
2025-11-13,7.60,7.60,7.27,7.30,446500
2025-11-12,7.19,7.69,7.18,7.48,913800
2025-11-11,7.32,7.33,7.06,7.11,496500
2025-11-10,7.07,7.40,7.02,7.28,629600
2025-11-07,6.65,6.97,6.50,6.94,384300
2025-11-06,6.55,6.69,6.47,6.66,256600
2025-11-05,6.40,6.58,6.34,6.49,477600
2025-11-04,6.25,6.47,6.25,6.35,373000
2025-11-03,6.67,6.76,6.40,6.60,246500
2025-10-31,6.61,6.67,6.50,6.57,483100
2025-10-30,6.51,6.72,6.40,6.67,201900
2025-10-29,6.70,6.74,6.41,6.59,525800
2025-10-28,6.26,6.62,6.18,6.48,404400
2025-10-27,6.25,6.48,6.00,6.31,653200
2025-10-24,6.19,6.39,6.15,6.25,593300
2025-10-23,6.07,6.40,6.04,6.29,668800
2025-10-22,5.65,6.07,5.61,5.98,880400
2025-10-21,6.00,6.01,5.51,5.76,699600
2025-10-20,6.31,6.36,6.05,6.31,531200
2025-10-17,6.51,6.58,5.97,6.07,892800
2025-10-16,6.75,6.90,6.69,6.78,709100
2025-10-15,6.82,6.89,6.34,6.74,883500
2025-10-14,6.78,6.98,6.61,6.64,709300
2025-10-10,6.85,7.00,6.60,6.71,638100
2025-10-09,7.08,7.29,6.64,6.80,1090800
2025-10-08,7.04,7.04,6.84,7.02,808300
2025-10-07,7.14,7.14,6.74,6.77,1564300
2025-10-06,7.69,7.82,7.46,7.47,354300
2025-10-03,7.85,7.92,7.52,7.56,421400
2025-10-02,7.85,7.96,7.18,7.69,645200
2025-10-01,7.70,8.09,7.62,7.90,653300
2025-09-30,7.10,7.57,7.08,7.53,800400
2025-09-29,6.85,7.21,6.85,7.18,646000
2025-09-26,6.13,6.89,6.13,6.73,911400
2025-09-25,5.94,6.05,5.79,6.00,307800
2025-09-24,6.00,6.16,5.70,5.75,653100
2025-09-23,6.64,6.70,6.11,6.13,717400
2025-09-22,5.94,6.62,5.84,6.61,1222500
2025-09-19,5.56,5.83,5.55,5.78,320700
2025-09-18,5.51,5.54,5.37,5.50,295000
2025-09-17,5.48,5.71,5.45,5.54,225500
2025-09-16,5.75,5.77,5.49,5.58,415700
2025-09-15,5.95,5.95,5.65,5.69,425000
2025-09-12,6.01,6.12,5.84,5.89,204300
2025-09-11,5.90,6.06,5.74,5.86,210900
2025-09-10,5.74,6.03,5.74,5.92,410800
2025-09-09,6.10,6.14,5.69,5.79,446300
2025-09-08,6.18,6.44,5.96,6.08,585800
2025-09-05,6.25,6.28,6.09,6.11,396800
2025-09-04,6.54,6.55,6.11,6.15,514800
2025-09-03,6.66,6.68,6.45,6.57,519500
2025-09-02,6.60,6.70,6.35,6.52,397000
2025-08-29,6.07,6.45,6.03,6.28,192200
2025-08-28,6.10,6.15,6.01,6.06,246000
2025-08-27,6.30,6.30,6.07,6.17,121400
2025-08-26,6.36,6.61,6.29,6.33,248200
2025-08-25,6.12,6.37,6.12,6.30,238000
2025-08-22,5.90,6.40,5.88,6.12,276700
2025-08-21,5.94,6.03,5.86,5.94,233900
2025-08-20,5.75,5.96,5.71,5.88,262400
2025-08-19,6.04,6.09,5.65,5.74,260000
2025-08-18,6.38,6.39,6.02,6.11,244900
2025-08-15,6.40,6.46,6.32,6.38,747700
2025-08-14,6.28,6.49,6.26,6.47,295900
2025-08-13,6.20,6.34,6.15,6.28,337200
2025-08-12,6.03,6.19,6.00,6.17,274300
2025-08-11,5.83,6.12,5.77,6.03,465400
2025-08-08,5.84,5.97,5.78,5.85,211600
2025-08-07,5.82,5.93,5.74,5.82,381000
2025-08-06,5.58,5.75,5.58,5.68,587400
2025-08-05,5.42,5.69,5.42,5.55,295700
2025-08-01,5.38,5.48,5.32,5.38,201500
2025-07-31,5.19,5.28,5.11,5.26,148500
2025-07-30,5.54,5.55,5.22,5.31,266200
2025-07-29,5.39,5.67,5.32,5.57,237200
2025-07-28,5.39,5.47,5.14,5.34,279300
2025-07-25,5.39,5.48,5.23,5.46,236300
2025-07-24,5.70,5.70,5.43,5.46,256000
2025-07-23,5.85,5.89,5.54,5.67,248400
2025-07-22,5.85,5.92,5.66,5.85,279400
2025-07-21,5.82,6.05,5.82,5.85,208900
2025-07-18,5.74,5.80,5.67,5.67,96900
2025-07-17,5.82,5.84,5.63,5.77,160200
2025-07-16,5.99,5.99,5.69,5.88,236100
2025-07-15,6.00,6.00,5.78,5.96,210000
2025-07-14,5.83,6.15,5.83,5.99,477100
2025-07-11,5.30,5.84,5.18,5.77,631200
2025-07-10,5.12,5.19,4.91,5.14,226000
2025-07-09,4.91,4.91,4.78,4.88,193200
2025-07-08,5.26,5.32,4.84,4.95,342200
2025-07-07,4.91,5.27,4.82,5.23,298200
2025-07-04,4.97,5.02,4.90,4.95,132100
2025-07-03,5.21,5.25,5.03,5.04,188200
2025-07-02,5.21,5.40,5.10,5.21,306800
2025-06-30,4.82,5.16,4.81,5.15,337800
2025-06-27,4.77,4.98,4.68,4.83,229700
2025-06-26,4.62,4.95,4.60,4.92,224200
2025-06-25,4.54,4.68,4.52,4.55,117200
2025-06-24,4.63,4.65,4.51,4.57,185200
2025-06-23,4.58,4.76,4.56,4.73,256700
2025-06-20,4.68,4.72,4.51,4.58,441200
2025-06-19,4.64,4.73,4.62,4.69,198100
2025-06-18,4.91,4.98,4.73,4.73,238300
2025-06-17,4.69,4.97,4.66,4.91,278700
2025-06-16,4.51,4.70,4.41,4.65,258400
2025-06-13,4.62,4.65,4.45,4.47,117400
2025-06-12,4.46,4.73,4.46,4.58,215800
2025-06-11,4.58,4.62,4.45,4.50,263900
2025-06-10,4.45,4.58,4.30,4.57,387100
2025-06-09,4.41,4.45,4.33,4.35,402100
2025-06-06,4.35,4.49,4.22,4.33,463500
2025-06-05,4.30,4.46,4.22,4.25,491700
2025-06-04,4.24,4.27,4.12,4.20,233300
2025-06-03,4.10,4.29,4.09,4.29,267900
2025-06-02,4.07,4.27,4.01,4.17,440200
2025-05-30,3.96,4.00,3.88,3.92,110600
2025-05-29,4.10,4.12,3.96,3.96,195100
2025-05-28,4.00,4.10,3.92,4.07,225800
2025-05-27,3.86,4.07,3.81,3.92,222300
2025-05-26,3.81,3.93,3.76,3.86,121600
2025-05-23,3.89,3.96,3.79,3.81,209600
2025-05-22,3.96,3.97,3.86,3.86,149900
2025-05-21,3.84,4.00,3.66,3.96,613200
2025-05-20,3.28,3.85,3.24,3.84,863200
2025-05-16,3.12,3.19,3.02,3.11,937000
2025-05-15,3.12,3.22,3.08,3.19,129800
2025-05-14,3.25,3.25,3.01,3.15,219500
2025-05-13,3.13,3.34,3.13,3.27,322800
2025-05-12,3.04,3.18,3.01,3.11,155500
2025-05-09,3.08,3.18,3.07,3.10,176500
2025-05-08,3.16,3.28,3.06,3.08,140700
2025-05-07,3.14,3.21,3.09,3.18,193700
2025-05-06,2.94,3.18,2.93,3.15,235500
2025-05-05,2.95,2.95,2.83,2.85,134400
2025-05-02,2.91,2.96,2.87,2.89,128400
2025-05-01,3.11,3.11,2.92,2.97,177200
2025-04-30,2.94,3.40,2.89,3.17,871700
2025-04-29,3.00,3.09,2.99,3.03,99400
2025-04-28,2.85,3.00,2.85,2.98,95500
2025-04-25,2.82,2.95,2.80,2.94,161100
2025-04-24,3.05,3.05,2.88,2.88,135600
2025-04-23,2.76,2.97,2.74,2.94,199900
2025-04-22,2.94,2.97,2.75,2.78,205300
2025-04-21,3.01,3.10,2.83,2.90,269400
2025-04-17,3.06,3.08,2.93,3.00,180900
2025-04-16,3.18,3.24,3.05,3.09,227000
2025-04-15,3.18,3.21,3.13,3.15,157300
2025-04-14,3.09,3.19,3.05,3.15,199000
2025-04-11,2.90,3.17,2.90,3.06,279600
2025-04-10,2.90,2.94,2.77,2.82,374100
2025-04-09,2.51,2.96,2.51,2.87,320400
2025-04-08,2.73,2.77,2.50,2.52,152400
2025-04-07,2.51,2.77,2.45,2.58,397300
2025-04-04,2.81,2.81,2.44,2.57,546000
2025-04-03,2.85,2.99,2.76,2.86,383900
2025-04-02,3.03,3.11,3.01,3.04,186500
2025-04-01,3.19,3.19,2.95,3.01,531900
2025-03-31,3.27,3.27,3.08,3.17,357100
2025-03-28,3.51,3.55,3.21,3.27,407800
2025-03-27,3.46,3.54,3.41,3.51,130900
2025-03-26,3.54,3.56,3.39,3.42,186400
2025-03-25,3.46,3.55,3.46,3.53,173800
2025-03-24,3.43,3.51,3.38,3.41,165400
2025-03-21,3.38,3.47,3.35,3.42,192600
2025-03-20,3.39,3.55,3.38,3.54,158900
2025-03-19,3.48,3.50,3.32,3.46,177200
2025-03-18,3.55,3.59,3.47,3.49,199500
2025-03-17,3.42,3.52,3.39,3.50,178200
2025-03-14,3.60,3.60,3.37,3.40,193900
2025-03-13,3.47,3.64,3.42,3.53,250400
2025-03-12,3.44,3.48,3.38,3.46,292600
2025-03-11,3.13,3.47,3.13,3.41,315300
2025-03-10,3.23,3.28,3.07,3.13,223900
2025-03-07,3.34,3.38,3.17,3.32,113700
2025-03-06,3.01,3.34,3.01,3.31,257600
2025-03-05,3.00,3.10,2.91,3.03,216300
2025-03-04,3.02,3.09,2.87,3.01,165400
2025-03-03,3.04,3.19,2.97,3.04,281800
2025-02-28,2.95,3.12,2.92,3.08,138600
2025-02-27,3.10,3.18,3.02,3.03,154800
2025-02-26,3.04,3.18,3.04,3.14,247500
2025-02-25,3.17,3.17,2.91,3.05,291600
2025-02-24,3.07,3.20,2.98,3.20,250300
2025-02-21,3.21,3.21,3.05,3.07,313800
2025-02-20,3.07,3.26,3.07,3.21,141800
2025-02-19,3.28,3.29,3.08,3.10,198100
2025-02-18,3.24,3.35,3.18,3.32,225700
2025-02-14,3.43,3.44,3.15,3.23,327500
2025-02-13,3.19,3.39,3.19,3.39,289100
2025-02-12,3.08,3.26,3.08,3.26,205800
2025-02-11,3.13,3.18,3.06,3.11,195700
2025-02-10,3.09,3.19,3.05,3.15,157200
2025-02-07,3.09,3.14,3.02,3.04,236200
2025-02-06,3.03,3.04,2.96,3.00,264600
2025-02-05,2.98,3.04,2.95,3.04,286100
2025-02-04,2.92,3.05,2.89,3.00,264300
2025-02-03,2.88,2.98,2.75,2.82,287000
2025-01-31,2.65,3.02,2.64,2.93,1747900
2025-01-30,2.75,2.80,2.66,2.75,281800
2025-01-29,2.47,2.69,2.47,2.58,129900
2025-01-28,2.58,2.60,2.49,2.53,349500
2025-01-27,2.75,2.75,2.51,2.57,357100
2025-01-24,2.84,2.84,2.73,2.78,62700
2025-01-23,2.74,2.78,2.65,2.78,62500
2025-01-22,2.70,2.84,2.68,2.78,144200
2025-01-21,2.71,2.83,2.70,2.73,107600
2025-01-20,2.77,2.85,2.65,2.72,150700
2025-01-17,2.55,2.79,2.53,2.79,145700
2025-01-16,2.53,2.68,2.53,2.56,235800
2025-01-15,2.38,2.55,2.36,2.53,225500
2025-01-14,2.33,2.41,2.33,2.36,127200
2025-01-13,2.38,2.38,2.29,2.29,283800
2025-01-10,2.46,2.47,2.39,2.41,168300
2025-01-09,2.46,2.51,2.43,2.46,84200
2025-01-08,2.46,2.48,2.40,2.45,62000
2025-01-07,2.55,2.56,2.46,2.47,67200
2025-01-06,2.48,2.55,2.44,2.47,59100
2025-01-03,2.55,2.55,2.46,2.48,24400
2025-01-02,2.35,2.59,2.35,2.50,115900
2024-12-31,2.24,2.37,2.24,2.34,51700
2024-12-30,2.32,2.36,2.22,2.26,170300
2024-12-27,2.33,2.37,2.28,2.36,109400
2024-12-24,2.35,2.37,2.29,2.37,28800
2024-12-23,2.36,2.40,2.33,2.34,56300
2024-12-20,2.31,2.42,2.27,2.36,182100
2024-12-19,2.33,2.33,2.24,2.31,212000
2024-12-18,2.40,2.44,2.31,2.33,277200
2024-12-17,2.45,2.48,2.30,2.47,151800
2024-12-16,2.43,2.48,2.38,2.38,100600
2024-12-13,2.46,2.50,2.38,2.45,364400
2024-12-12,2.58,2.59,2.48,2.51,336700
2024-12-11,2.50,2.74,2.49,2.69,162400
2024-12-10,2.60,2.63,2.53,2.58,94900
2024-12-09,2.51,2.68,2.50,2.60,227400
2024-12-06,2.50,2.51,2.38,2.40,551400
2024-12-05,2.56,2.59,2.47,2.50,304200
2024-12-04,2.65,2.69,2.53,2.55,275700
2024-12-03,2.64,2.74,2.64,2.65,129200
2024-12-02,2.72,2.72,2.60,2.60,146200
2024-11-29,2.75,2.79,2.72,2.72,91300
2024-11-28,2.70,2.78,2.67,2.72,75300
2024-11-27,2.66,2.79,2.65,2.76,176700
2024-11-26,2.72,2.76,2.62,2.65,188400
2024-11-25,2.84,2.84,2.62,2.70,261300
2024-11-22,2.77,2.87,2.73,2.87,179900
2024-11-21,2.77,2.80,2.64,2.77,160100
2024-11-20,2.94,2.94,2.74,2.75,140200
2024-11-19,2.82,2.91,2.75,2.91,248600
2024-11-18,2.87,2.93,2.81,2.86,163700
2024-11-15,2.75,2.92,2.70,2.87,1577400
2024-11-14,2.64,2.91,2.62,2.75,366400
2024-11-13,2.62,2.69,2.59,2.61,278200
2024-11-12,2.58,2.68,2.58,2.65,199000
2024-11-11,2.71,2.71,2.49,2.58,291700
2024-11-08,2.88,2.88,2.65,2.78,153100
2024-11-07,2.93,2.98,2.83,2.89,147600
2024-11-06,2.77,2.91,2.69,2.88,267300
2024-11-05,2.91,3.05,2.88,2.98,136600
2024-11-04,3.05,3.05,2.92,2.92,287300
2024-11-01,3.25,3.33,3.06,3.10,213300
2024-10-31,3.20,3.25,3.07,3.25,636200
2024-10-30,3.48,3.50,3.26,3.27,310200
2024-10-29,3.43,3.58,3.40,3.46,325300
2024-10-28,3.45,3.48,3.27,3.37,261000
2024-10-25,3.13,3.43,3.11,3.41,733000
2024-10-24,3.11,3.16,3.00,3.15,212600
2024-10-23,3.02,3.15,2.97,3.11,351100
2024-10-22,3.15,3.18,3.04,3.07,333700
2024-10-21,3.18,3.18,3.04,3.10,289500
2024-10-18,2.85,3.03,2.85,3.02,217800
