"Date","Price","Open","High","Low","Vol.","Change %"
"07/28/2025","1.4100","1.3900","1.4100","1.3600","3.67M","0.71%"
"07/25/2025","1.4000","1.3900","1.4200","1.3600","4.70M","3.70%"
"07/24/2025","1.3500","1.3400","1.3900","1.3400","5.67M","-0.74%"
"07/23/2025","1.3600","1.3600","1.4050","1.3400","4.70M","-1.45%"
"07/22/2025","1.3800","1.3500","1.3900","1.3250","5.25M","1.47%"
"07/21/2025","1.3600","1.3700","1.3900","1.3100","6.14M","0.74%"
"07/18/2025","1.3500","1.3200","1.3600","1.3000","6.95M","1.50%"
"07/17/2025","1.3300","1.3500","1.3500","1.3000","7.00M","-0.75%"
"07/16/2025","1.3400","1.3000","1.3600","1.2800","7.48M","3.88%"
"07/15/2025","1.2900","1.1900","1.2900","1.1760","11.16M","9.32%"
"07/14/2025","1.1800","1.1500","1.1900","1.1200","4.39M","2.61%"
"07/11/2025","1.1500","1.1100","1.1800","1.1000","5.27M","2.68%"
"07/10/2025","1.1200","1.0800","1.1400","1.0800","4.14M","5.66%"
"07/09/2025","1.0600","1.0800","1.0950","1.0500","3.24M","-1.85%"
"07/08/2025","1.0800","1.1000","1.1200","1.0400","6.03M","-1.82%"
"07/07/2025","1.1000","1.0800","1.1750","1.0400","6.49M","0.92%"
"07/03/2025","1.0900","1.0800","1.0900","1.0500","2.35M","1.87%"
"07/02/2025","1.0700","1.0500","1.0800","1.0450","7.82M","1.90%"
"07/01/2025","1.0500","1.0600","1.0600","1.0300","4.04M","0.00%"
"06/30/2025","1.0500","1.0600","1.0800","1.0100","7.23M","5.00%"
"06/27/2025","1.0000","1.0700","1.1100","1.0000","57.28M","-6.54%"
"06/26/2025","1.0700","1.0200","1.0700","1.0100","3.77M","4.90%"
"06/25/2025","1.0200","1.0500","1.0650","1.0100","2.98M","-2.86%"
"06/24/2025","1.0500","1.0700","1.0800","1.0100","4.76M","0.00%"
"06/23/2025","1.0500","1.0300","1.0800","0.9700","4.43M","2.94%"
"06/20/2025","1.0200","1.1200","1.1250","1.0200","28.97M","-9.73%"
"06/18/2025","1.1300","1.0800","1.1400","1.0728","6.89M","4.63%"
"06/17/2025","1.0800","1.0950","1.1300","1.0550","4.61M","-0.92%"
"06/16/2025","1.0900","0.9900","1.1100","0.9813","7.14M","14.65%"
"06/13/2025","0.9507","0.9101","0.9700","0.9010","7.44M","2.57%"
"06/12/2025","0.9269","0.9581","0.9738","0.9269","7.72M","-3.45%"
"06/11/2025","0.9600","0.9561","0.9800","0.9172","11.53M","0.99%"
"06/10/2025","0.9506","1.0200","1.0300","0.8800","8.21M","-3.14%"
"06/09/2025","0.9814","0.8713","1.0200","0.8600","14.69M","16.82%"
"06/06/2025","0.8401","0.8400","0.8579","0.8078","3.63M","1.22%"
"06/05/2025","0.8300","0.8313","0.8409","0.8031","2.99M","0.00%"
"06/04/2025","0.8300","0.8200","0.8431","0.7950","4.21M","2.62%"
"06/03/2025","0.8088","0.8000","0.8278","0.7652","9.01M","8.56%"
"06/02/2025","0.7450","0.8300","0.8300","0.7380","9.73M","-8.79%"
"05/30/2025","0.8168","0.8600","0.8600","0.8017","6.68M","-3.30%"
"05/29/2025","0.8447","0.9290","0.9290","0.8367","3.53M","-7.05%"
"05/28/2025","0.9088","0.9374","0.9374","0.8704","6.40M","-2.34%"
"05/27/2025","0.9306","0.9314","0.9997","0.9000","8.18M","6.90%"
"05/23/2025","0.8705","0.7989","0.8999","0.7950","15.41M","22.12%"
"05/22/2025","0.7128","0.7113","0.7375","0.6992","2.73M","-0.01%"
"05/21/2025","0.7129","0.7002","0.7380","0.7002","2.06M","1.15%"
"05/20/2025","0.7048","0.6877","0.7200","0.6771","2.42M","2.83%"
"05/19/2025","0.6854","0.7100","0.7100","0.6700","1.25M","-4.07%"
"05/16/2025","0.7145","0.7000","0.7199","0.6702","3.07M","1.49%"
"05/15/2025","0.7040","0.7307","0.7344","0.6953","1.36M","-4.20%"
"05/14/2025","0.7349","0.7330","0.7478","0.7093","3.19M","0.75%"
"05/13/2025","0.7294","0.7342","0.7399","0.7200","1.37M","1.08%"
"05/12/2025","0.7216","0.7339","0.7454","0.7121","2.81M","1.53%"
"05/09/2025","0.7107","0.7000","0.7200","0.6902","2.16M","2.41%"
"05/08/2025","0.6940","0.6921","0.7197","0.6730","2.39M","-0.19%"
"05/07/2025","0.6953","0.7070","0.7228","0.6851","5.27M","-2.76%"
"05/06/2025","0.7150","0.7300","0.7411","0.6801","3.53M","-1.24%"
"05/05/2025","0.7240","0.7797","0.7895","0.7240","3.32M","-7.06%"
"05/02/2025","0.7790","0.7600","0.8013","0.7498","3.46M","4.03%"
"05/01/2025","0.7488","0.7608","0.7801","0.7393","2.23M","-0.50%"
"04/30/2025","0.7526","0.7347","0.7700","0.7200","2.56M","-0.21%"
"04/29/2025","0.7542","0.7700","0.7759","0.7500","2.06M","-1.49%"
"04/28/2025","0.7656","0.7581","0.7699","0.7474","1.79M","0.04%"
"04/25/2025","0.7653","0.7733","0.7810","0.7328","2.42M","-0.46%"
"04/24/2025","0.7688","0.7500","0.7688","0.7410","1.87M","1.73%"
"04/23/2025","0.7557","0.7600","0.7690","0.7315","4.35M","3.68%"
"04/22/2025","0.7289","0.6742","0.7289","0.6730","3.71M","9.77%"
"04/21/2025","0.6640","0.7200","0.7200","0.6346","2.63M","-6.78%"
"04/17/2025","0.7123","0.6730","0.7191","0.6700","4.85M","6.73%"
"04/16/2025","0.6674","0.6308","0.7149","0.6163","6.51M","7.61%"
"04/15/2025","0.6202","0.6600","0.6705","0.6001","3.67M","-6.30%"
"04/14/2025","0.6619","0.7280","0.7290","0.6526","3.04M","-3.09%"
"04/11/2025","0.6830","0.6200","0.7011","0.6200","3.25M","10.43%"
"04/10/2025","0.6185","0.6200","0.6274","0.5900","2.69M","0.81%"
"04/09/2025","0.6135","0.5605","0.6464","0.5538","6.73M","9.44%"
"04/08/2025","0.5606","0.6255","0.6318","0.5521","2.56M","-4.82%"
"04/07/2025","0.5890","0.5750","0.6465","0.5600","3.52M","-1.44%"
"04/04/2025","0.5976","0.6100","0.6290","0.5704","3.85M","-5.80%"
"04/03/2025","0.6344","0.6500","0.6683","0.6299","3.12M","-7.44%"
"04/02/2025","0.6854","0.6600","0.6969","0.6500","5.76M","3.55%"
"04/01/2025","0.6619","0.6700","0.6902","0.6450","4.09M","-1.81%"
"03/31/2025","0.6741","0.6527","0.7000","0.6262","19.35M","2.46%"
"03/28/2025","0.6579","0.7300","0.7385","0.6514","9.17M","-9.02%"
"03/27/2025","0.7231","0.7600","0.7600","0.7100","8.04M","-3.42%"
"03/26/2025","0.7487","0.7772","0.7985","0.7451","6.41M","-3.67%"
"03/25/2025","0.7772","0.8650","0.8795","0.7730","8.24M","-9.64%"
"03/24/2025","0.8601","0.9200","0.9200","0.8522","6.27M","-4.72%"
"03/21/2025","0.9027","0.9338","0.9415","0.8545","4.73M","-4.98%"
"03/20/2025","0.9500","0.8387","0.9500","0.8305","4.36M","12.36%"
"03/19/2025","0.8455","0.8131","0.8625","0.8035","4.60M","3.67%"
"03/18/2025","0.8156","0.8238","0.8372","0.7963","2.31M","-0.81%"
"03/17/2025","0.8223","0.8200","0.8290","0.7998","4.40M","1.51%"
"03/14/2025","0.8101","0.8041","0.8158","0.8000","2.25M","3.24%"
"03/13/2025","0.7847","0.8123","0.8134","0.7780","3.56M","-3.22%"
"03/12/2025","0.8108","0.8718","0.8759","0.7974","4.19M","-2.51%"
"03/11/2025","0.8317","0.7444","0.8684","0.7349","8.76M","12.38%"
"03/10/2025","0.7401","0.8270","0.8490","0.7400","3.55M","-10.83%"
"03/07/2025","0.8300","0.8602","0.8602","0.8150","4.85M","-3.33%"
"03/06/2025","0.8586","0.8600","0.8790","0.8333","4.94M","-0.03%"
"03/05/2025","0.8589","0.8800","0.8884","0.8440","7.47M","-0.93%"
"03/04/2025","0.8670","0.8405","0.8914","0.8187","10.41M","5.93%"
"03/03/2025","0.8185","0.9643","0.9666","0.8131","9.28M","-14.56%"
"02/28/2025","0.9580","0.9450","0.9624","0.9369","5.06M","1.38%"
"02/27/2025","0.9450","0.9570","0.9759","0.9360","6.39M","-0.65%"
"02/26/2025","0.9512","0.9039","0.9600","0.9039","8.23M","3.66%"
"02/25/2025","0.9176","0.9598","0.9600","0.8806","9.39M","-4.83%"
"02/24/2025","0.9642","0.9500","0.9645","0.9180","5.05M","2.20%"
"02/21/2025","0.9434","0.9507","0.9649","0.9140","5.52M","-1.58%"
"02/20/2025","0.9585","0.9800","0.9800","0.9414","3.51M","-1.10%"
"02/19/2025","0.9692","0.9748","0.9800","0.9438","2.67M","1.13%"
"02/18/2025","0.9584","0.9863","0.9897","0.9402","4.16M","-1.91%"
"02/14/2025","0.9771","1.0200","1.0200","0.9621","4.48M","-2.29%"
"02/13/2025","1.0000","1.0200","1.0200","0.9900","3.25M","-0.99%"
"02/12/2025","1.0100","1.0100","1.0200","0.9900","4.08M","-0.98%"
"02/11/2025","1.0200","0.9900","1.0200","0.9800","3.20M","2.00%"
"02/10/2025","1.0000","1.0300","1.0400","1.0000","2.75M","0.00%"
"02/07/2025","1.0000","1.0100","1.0300","1.0000","2.32M","-0.99%"
"02/06/2025","1.0100","1.0700","1.0700","1.0000","4.72M","-5.61%"
"02/05/2025","1.0700","1.0900","1.0900","1.0600","1.67M","-1.83%"
"02/04/2025","1.0900","1.0500","1.0900","1.0500","2.95M","4.81%"
"02/03/2025","1.0400","1.0500","1.0800","1.0200","3.67M","-0.95%"
"01/31/2025","1.0500","1.1100","1.1300","1.0500","16.13M","-6.25%"
"01/30/2025","1.1200","1.1300","1.1400","1.1100","3.33M","-0.88%"
"01/29/2025","1.1300","1.1100","1.1600","1.0850","5.08M","2.73%"
"01/28/2025","1.1000","1.1800","1.1800","1.0901","2.37M","0.00%"
"01/27/2025","1.1000","1.2000","1.2000","1.1000","4.71M","-12.70%"
"01/24/2025","1.2600","1.2500","1.2784","1.2300","2.89M","0.80%"
"01/23/2025","1.2500","1.2300","1.2700","1.2114","3.65M","1.63%"
"01/22/2025","1.2300","1.1300","1.2300","1.1201","4.71M","9.82%"
"01/21/2025","1.1200","1.1200","1.1500","1.1100","4.71M","0.90%"
"01/17/2025","1.1100","1.1200","1.1300","1.0800","3.79M","0.00%"
"01/16/2025","1.1100","1.1400","1.1400","1.1000","4.00M","-2.63%"
"01/15/2025","1.1400","1.1300","1.1400","1.1100","3.37M","2.70%"
"01/14/2025","1.1100","1.1300","1.1500","1.1000","4.07M","-1.77%"
"01/13/2025","1.1300","1.1500","1.1800","1.1100","2.85M","-1.74%"
"01/10/2025","1.1500","1.1400","1.1898","1.1400","3.21M","0.88%"
"01/08/2025","1.1400","1.1400","1.1700","1.1201","2.04M","0.00%"
"01/07/2025","1.1400","1.2000","1.2100","1.1400","2.24M","-3.39%"
"01/06/2025","1.1800","1.2300","1.2400","1.1800","3.01M","-2.48%"
"01/03/2025","1.2100","1.2700","1.2800","1.1750","4.03M","-3.97%"
"01/02/2025","1.2600","1.1500","1.2700","1.1500","4.40M","9.57%"
"12/31/2024","1.1500","1.1200","1.1500","1.1200","2.36M","1.77%"
"12/30/2024","1.1300","1.1300","1.1400","1.1100","2.62M","-0.88%"
"12/27/2024","1.1400","1.1400","1.1600","1.1150","1.79M","-0.87%"
"12/26/2024","1.1500","1.1600","1.1600","1.1250","1.12M","0.00%"
"12/24/2024","1.1500","1.1300","1.1500","1.1100","917.55K","0.88%"
"12/23/2024","1.1400","1.1500","1.1700","1.1150","3.62M","-0.87%"
"12/20/2024","1.1500","1.1000","1.1800","1.0900","19.29M","1.77%"
"12/19/2024","1.1300","1.1300","1.1590","1.1050","2.46M","2.73%"
"12/18/2024","1.1000","1.1600","1.1900","1.1000","3.70M","-5.17%"
"12/17/2024","1.1600","1.2300","1.2300","1.1500","3.38M","-4.92%"
"12/16/2024","1.2200","1.2200","1.2500","1.2001","2.98M","0.00%"
"12/13/2024","1.2200","1.2700","1.2700","1.2100","2.27M","-3.17%"
"12/12/2024","1.2600","1.2500","1.2900","1.2250","3.90M","0.80%"
"12/11/2024","1.2500","1.2600","1.2700","1.2200","2.33M","0.00%"
"12/10/2024","1.2500","1.2100","1.2600","1.2000","3.94M","3.31%"
"12/09/2024","1.2100","1.2900","1.2900","1.2050","3.41M","-3.97%"
"12/06/2024","1.2600","1.3100","1.3150","1.2400","3.05M","-3.08%"
"12/05/2024","1.3000","1.2500","1.3100","1.2400","3.66M","4.84%"
"12/04/2024","1.2400","1.3000","1.3100","1.2300","3.07M","-3.88%"
"12/03/2024","1.2900","1.2700","1.3000","1.2500","3.30M","1.57%"
"12/02/2024","1.2700","1.3100","1.3250","1.2600","2.44M","-3.05%"
"11/29/2024","1.3100","1.2700","1.3400","1.2700","1.76M","3.15%"
"11/27/2024","1.2700","1.3000","1.3100","1.2600","1.73M","-0.78%"
"11/26/2024","1.2800","1.2700","1.3151","1.2607","2.77M","-1.54%"
"11/25/2024","1.3000","1.3700","1.3700","1.2800","4.94M","-2.26%"
"11/22/2024","1.3300","1.3700","1.3700","1.3100","3.38M","-2.21%"
"11/21/2024","1.3600","1.3300","1.4000","1.3300","4.52M","2.26%"
"11/20/2024","1.3300","1.3900","1.3900","1.3300","3.84M","-4.32%"
"11/19/2024","1.3900","1.3800","1.4000","1.3300","4.71M","4.51%"
"11/18/2024","1.3300","1.2600","1.3900","1.2600","5.55M","6.40%"
"11/15/2024","1.2500","1.2500","1.3650","1.2250","6.27M","0.81%"
"11/14/2024","1.2400","1.2000","1.2550","1.1900","4.61M","4.20%"
"11/13/2024","1.1900","1.1700","1.2000","1.1648","4.68M","1.71%"
"11/12/2024","1.1700","1.1700","1.1900","1.1400","5.78M","0.00%"
"11/11/2024","1.1700","1.1900","1.1900","1.1100","4.10M","-1.68%"
"11/08/2024","1.1900","1.2100","1.2194","1.1500","4.58M","-0.83%"
"11/07/2024","1.2000","1.2300","1.2700","1.1900","7.16M","-1.64%"
"11/06/2024","1.2200","1.2400","1.2500","1.1900","5.40M","2.52%"
"11/05/2024","1.1900","1.2300","1.2400","1.1800","3.75M","-2.46%"
"11/04/2024","1.2200","1.2400","1.2400","1.1800","2.32M","-1.61%"
"11/01/2024","1.2400","1.2800","1.2900","1.2250","2.49M","-2.36%"
"10/31/2024","1.2700","1.2900","1.3050","1.2500","2.57M","-2.31%"
"10/30/2024","1.3000","1.2900","1.3200","1.2800","4.38M","0.00%"
"10/29/2024","1.3000","1.3400","1.3500","1.2800","2.75M","-2.26%"
"10/28/2024","1.3300","1.2700","1.3300","1.2550","3.72M","3.91%"
"10/25/2024","1.2800","1.3100","1.3200","1.2750","2.41M","-0.78%"
"10/24/2024","1.2900","1.2700","1.3100","1.2700","2.70M","1.57%"
"10/23/2024","1.2700","1.2900","1.3000","1.2500","3.18M","-1.55%"
"10/22/2024","1.2900","1.3100","1.3199","1.2620","3.05M","-0.77%"
"10/21/2024","1.3000","1.3500","1.3600","1.2800","3.55M","-2.26%"
"10/18/2024","1.3300","1.2900","1.3400","1.2700","3.31M","3.10%"
"10/17/2024","1.2900","1.2800","1.3100","1.2600","5.48M","2.38%"
"10/16/2024","1.2600","1.1900","1.2800","1.1800","10.02M","6.78%"
"10/15/2024","1.1800","1.1700","1.1900","1.1500","2.74M","-0.84%"
"10/14/2024","1.1900","1.1800","1.1900","1.1600","1.37M","0.85%"
"10/11/2024","1.1800","1.1700","1.1900","1.1600","2.66M","0.85%"
"10/10/2024","1.1700","1.1400","1.1700","1.1300","2.05M","1.74%"
"10/09/2024","1.1500","1.1700","1.1900","1.1400","1.61M","-3.36%"
"10/08/2024","1.1900","1.2000","1.2000","1.1700","3.60M","-1.65%"
"10/07/2024","1.2100","1.2300","1.2400","1.1800","3.68M","-0.82%"
"10/04/2024","1.2200","1.2000","1.2300","1.1700","3.74M","2.52%"
"10/03/2024","1.1900","1.2200","1.2387","1.1700","1.81M","-1.65%"
"10/02/2024","1.2100","1.2100","1.2399","1.2000","3.85M","0.00%"
"10/01/2024","1.2100","1.2000","1.2500","1.1900","3.29M","1.68%"
"09/30/2024","1.1900","1.1300","1.2100","1.1200","21.62M","1.71%"
"09/27/2024","1.1700","1.2000","1.2100","1.1239","4.71M","-1.68%"
"09/26/2024","1.1900","1.2500","1.2500","1.1800","6.23M","-3.25%"
"09/25/2024","1.2300","1.2300","1.2500","1.2000","3.79M","-0.81%"
"09/24/2024","1.2400","1.2200","1.2550","1.1850","4.25M","3.33%"
"09/23/2024","1.2000","1.2300","1.2500","1.1600","6.05M","1.69%"
"09/20/2024","1.1800","1.2200","1.2560","1.1700","12.01M","0.00%"
"09/19/2024","1.1800","1.2000","1.2050","1.1400","3.97M","0.00%"
"09/18/2024","1.1800","1.1400","1.2200","1.1240","5.03M","3.51%"
"09/17/2024","1.1400","1.1500","1.1700","1.1050","3.26M","0.88%"
"09/16/2024","1.1300","1.1700","1.1700","1.0900","2.76M","-2.59%"
"09/13/2024","1.1600","1.1800","1.1860","1.1200","2.43M","-1.69%"
"09/12/2024","1.1800","1.1900","1.2000","1.1538","2.98M","0.85%"
"09/11/2024","1.1700","1.0900","1.1800","1.0850","4.33M","7.34%"
"09/10/2024","1.0900","1.1000","1.1050","1.0500","2.05M","0.00%"
"09/09/2024","1.0900","1.0700","1.1100","1.0600","2.73M","3.81%"
"09/06/2024","1.0500","1.0800","1.0800","1.0200","2.80M","-1.87%"
"09/05/2024","1.0700","1.1000","1.1000","1.0500","2.40M","-1.83%"
"09/04/2024","1.0900","1.0700","1.1400","1.0550","2.27M","0.93%"
"09/03/2024","1.0800","1.1600","1.1600","1.0500","3.11M","-7.69%"
"08/30/2024","1.1700","1.1600","1.1700","1.1300","2.57M","1.74%"
"08/29/2024","1.1500","1.1100","1.1800","1.1100","2.46M","5.50%"
"08/28/2024","1.0900","1.1400","1.1500","1.0900","2.43M","-6.03%"
"08/27/2024","1.1600","1.1200","1.1700","1.1000","2.21M","1.75%"
"08/26/2024","1.1400","1.1600","1.1900","1.1300","3.29M","-1.72%"
"08/23/2024","1.1600","1.0900","1.1600","1.0900","6.56M","11.54%"
"08/22/2024","1.0400","1.0800","1.0900","1.0200","2.31M","-4.59%"
"08/21/2024","1.0900","1.0600","1.0900","1.0500","1.33M","3.81%"
"08/20/2024","1.0500","1.0800","1.1100","1.0500","1.46M","-3.67%"
"08/19/2024","1.0900","1.0600","1.1000","1.0600","2.24M","2.83%"
"08/16/2024","1.0600","1.0700","1.1000","1.0300","2.57M","0.00%"
"08/15/2024","1.0600","1.0900","1.1300","1.0600","3.19M","-0.93%"
"08/14/2024","1.0700","1.0100","1.0800","1.0100","2.18M","4.90%"
"08/13/2024","1.0200","0.9889","1.0300","0.9878","1.69M","2.65%"
"08/12/2024","0.9937","1.0200","1.0400","0.9750","2.79M","-1.61%"
"08/09/2024","1.0100","1.0100","1.0100","0.9700","2.77M","0.00%"
"08/08/2024","1.0100","0.9900","1.0200","0.9701","1.78M","2.87%"
"08/07/2024","0.9818","0.9872","1.0400","0.9818","4.54M","1.80%"
"08/06/2024","0.9644","1.0400","1.0500","0.9644","6.02M","-4.51%"
"08/05/2024","1.0100","0.9897","1.0300","0.9613","6.69M","-3.81%"
"08/02/2024","1.0500","1.0900","1.1100","1.0200","5.57M","-5.41%"
"08/01/2024","1.1100","1.2400","1.2400","1.0801","5.35M","-10.48%"
"07/31/2024","1.2400","1.2000","1.2450","1.1800","5.31M","3.33%"
"07/30/2024","1.2000","1.2200","1.2200","1.1500","4.01M","0.84%"
"07/29/2024","1.1900","1.1900","1.2200","1.1700","3.56M","0.85%"
"07/26/2024","1.1800","1.0800","1.1800","1.0700","18.18M","-9.23%"
"07/25/2024","1.3000","1.3000","1.3300","1.2800","3.36M","-1.52%"
"07/24/2024","1.3200","1.3800","1.3900","1.3050","2.62M","-4.35%"
"07/23/2024","1.3800","1.3400","1.4000","1.3300","2.38M","2.22%"
"07/22/2024","1.3500","1.3700","1.3850","1.3200","2.67M","0.00%"
"07/19/2024","1.3500","1.3700","1.4200","1.3400","2.80M","-0.74%"
"07/18/2024","1.3600","1.4200","1.4200","1.3600","3.53M","-4.23%"
"07/17/2024","1.4200","1.4900","1.4900","1.3900","3.70M","-4.70%"
"07/16/2024","1.4900","1.5100","1.5100","1.4550","3.09M","-0.67%"
"07/15/2024","1.5000","1.5100","1.5300","1.4800","2.82M","0.00%"
"07/12/2024","1.5000","1.5000","1.5100","1.4600","1.79M","0.00%"
"07/11/2024","1.5000","1.4700","1.5050","1.4514","2.73M","2.04%"
"07/10/2024","1.4700","1.3800","1.5000","1.3800","3.89M","6.52%"
"07/09/2024","1.3800","1.3700","1.4100","1.3500","2.34M","1.47%"
"07/08/2024","1.3600","1.3600","1.3900","1.3350","2.36M","0.00%"
"07/05/2024","1.3600","1.4000","1.4000","1.3400","1.80M","-1.45%"
"07/03/2024","1.3800","1.3900","1.4100","1.3700","1.35M","2.22%"
"07/02/2024","1.3500","1.4000","1.4050","1.3400","2.43M","-4.26%"
"07/01/2024","1.4100","1.4000","1.4200","1.3800","1.91M","0.71%"
"06/28/2024","1.4000","1.4400","1.4400","1.3800","39.35M","-1.41%"
"06/27/2024","1.4200","1.4300","1.4900","1.3900","4.77M","0.71%"
"06/26/2024","1.4100","1.2900","1.4200","1.2900","4.69M","10.16%"
"06/25/2024","1.2800","1.3700","1.3800","1.2800","4.88M","-6.57%"
"06/24/2024","1.3700","1.4200","1.4350","1.3700","2.65M","-2.84%"
"06/21/2024","1.4100","1.4400","1.4600","1.4100","3.60M","-2.76%"
"06/20/2024","1.4500","1.4500","1.5000","1.4440","4.09M","0.00%"
"06/18/2024","1.4500","1.4500","1.5000","1.4500","1.94M","0.00%"
"06/17/2024","1.4500","1.4800","1.5000","1.4200","2.95M","-2.03%"
"06/14/2024","1.4800","1.5000","1.5200","1.4700","2.31M","-1.99%"
"06/13/2024","1.5100","1.4900","1.5300","1.4800","3.14M","1.34%"
"06/12/2024","1.4900","1.4600","1.5200","1.4600","3.82M","2.05%"
"06/11/2024","1.4600","1.5300","1.5300","1.4600","3.68M","-5.19%"
"06/10/2024","1.5400","1.5300","1.5700","1.5200","3.53M","1.99%"
"06/07/2024","1.5100","1.5800","1.5800","1.5100","2.45M","-4.43%"
"06/06/2024","1.5800","1.6000","1.6100","1.5700","3.21M","-0.63%"
"06/05/2024","1.5900","1.6500","1.6650","1.5900","5.03M","-3.05%"
"06/04/2024","1.6400","1.7000","1.7300","1.6000","5.65M","-4.09%"
"06/03/2024","1.7100","1.8000","1.8100","1.6700","3.10M","-5.00%"
"05/31/2024","1.8000","1.8000","1.8400","1.7800","2.83M","0.56%"
"05/30/2024","1.7900","1.7900","1.8100","1.7700","2.59M","0.00%"
"05/29/2024","1.7900","1.7800","1.7900","1.7300","2.46M","-0.56%"
"05/28/2024","1.8000","1.7800","1.8200","1.7400","4.22M","2.27%"
"05/24/2024","1.7600","1.7000","1.7800","1.7000","2.55M","2.92%"
"05/23/2024","1.7100","1.7300","1.7500","1.6800","3.63M","-1.16%"
"05/22/2024","1.7300","1.8200","1.8300","1.7300","4.10M","-5.46%"
"05/21/2024","1.8300","1.8400","1.8700","1.8200","3.16M","-0.54%"
"05/20/2024","1.8400","1.8000","1.8800","1.7800","5.09M","3.37%"
"05/17/2024","1.7800","1.7200","1.8200","1.7000","5.53M","3.49%"
"05/16/2024","1.7200","1.7300","1.7500","1.7100","2.06M","-1.15%"
"05/15/2024","1.7400","1.7500","1.7800","1.7350","2.91M","-0.57%"
"05/14/2024","1.7500","1.7300","1.7700","1.7200","1.80M","1.74%"
"05/13/2024","1.7200","1.7700","1.7850","1.7100","2.38M","-1.15%"
"05/10/2024","1.7400","1.7900","1.8150","1.7200","2.36M","-3.33%"
"05/09/2024","1.8000","1.7600","1.8000","1.7400","2.53M","3.45%"
"05/08/2024","1.7400","1.7700","1.8000","1.7200","3.56M","-2.79%"
"05/07/2024","1.7900","1.8300","1.8950","1.7800","3.86M","-0.56%"
"05/06/2024","1.8000","1.8100","1.8400","1.7800","5.07M","-0.55%"
"05/03/2024","1.8100","1.8300","1.8300","1.7700","2.84M","1.12%"
"05/02/2024","1.7900","1.7700","1.8281","1.7500","2.21M","2.29%"
"05/01/2024","1.7500","1.7500","1.8300","1.7250","4.52M","4.79%"
"04/30/2024","1.6700","1.7300","1.7300","1.6650","3.21M","-4.57%"
"04/29/2024","1.7500","1.7000","1.7500","1.6700","2.41M","3.55%"
"04/26/2024","1.6900","1.6200","1.7000","1.6000","1.89M","3.68%"
"04/25/2024","1.6300","1.6000","1.6600","1.5800","1.83M","1.24%"
"04/24/2024","1.6100","1.6600","1.6699","1.6000","3.93M","-4.73%"
"04/23/2024","1.6900","1.6500","1.7300","1.6250","3.10M","2.42%"
"04/22/2024","1.6500","1.6800","1.6900","1.6400","2.20M","-2.37%"
"04/19/2024","1.6900","1.6900","1.7199","1.6600","1.81M","-1.17%"
"04/18/2024","1.7100","1.6800","1.7400","1.6701","3.73M","1.18%"
"04/17/2024","1.6900","1.6700","1.7100","1.6500","2.47M","1.81%"
"04/16/2024","1.6600","1.6600","1.7000","1.6100","2.70M","-1.78%"
"04/15/2024","1.6900","1.7100","1.7400","1.6640","2.84M","0.00%"
"04/12/2024","1.6900","1.7700","1.8200","1.6700","3.36M","-4.52%"
"04/11/2024","1.7700","1.7100","1.7800","1.6700","3.18M","3.51%"
"04/10/2024","1.7100","1.6900","1.7300","1.6701","3.11M","0.00%"
"04/09/2024","1.7100","1.7300","1.7399","1.6800","2.21M","-1.16%"
"04/08/2024","1.7300","1.7700","1.7800","1.6800","3.53M","-2.26%"
"04/05/2024","1.7700","1.7200","1.7900","1.7050","2.02M","2.91%"
"04/04/2024","1.7200","1.8000","1.8000","1.6800","3.01M","-3.37%"
"04/03/2024","1.7800","1.6900","1.8300","1.6700","6.49M","6.59%"
"04/02/2024","1.6700","1.6700","1.6900","1.6201","2.07M","0.60%"
"04/01/2024","1.6600","1.6400","1.6950","1.6100","3.29M","3.75%"
"03/28/2024","1.6000","1.5800","1.6499","1.5800","3.62M","1.27%"
"03/27/2024","1.5800","1.6000","1.6000","1.5600","1.47M","-0.63%"
"03/26/2024","1.5900","1.6200","1.6300","1.5450","1.52M","0.00%"
"03/25/2024","1.5900","1.5900","1.6500","1.5600","1.78M","0.00%"
"03/22/2024","1.5900","1.6100","1.6260","1.5600","1.66M","-0.62%"
"03/21/2024","1.6000","1.5800","1.6050","1.5300","2.41M","1.91%"
"03/20/2024","1.5700","1.4800","1.5700","1.4600","2.39M","5.37%"
"03/19/2024","1.4900","1.4700","1.5100","1.4500","2.27M","0.68%"
"03/18/2024","1.4800","1.4900","1.5100","1.4550","1.81M","0.68%"
"03/15/2024","1.4700","1.4700","1.5150","1.4400","5.57M","1.38%"
"03/14/2024","1.4500","1.4900","1.5000","1.3850","5.60M","-2.03%"
"03/13/2024","1.4800","1.5300","1.5700","1.4600","4.47M","-1.99%"
"03/12/2024","1.5100","1.5300","1.5700","1.5099","2.06M","-1.31%"
"03/11/2024","1.5300","1.5500","1.5500","1.5000","3.74M","-2.55%"
"03/08/2024","1.5700","1.6600","1.6750","1.5440","3.71M","-5.99%"
"03/07/2024","1.6700","1.6000","1.6950","1.5899","4.36M","5.70%"
"03/06/2024","1.5800","1.5500","1.6200","1.5500","3.34M","1.28%"
"03/05/2024","1.5600","1.6000","1.6000","1.5400","2.27M","-1.89%"
"03/04/2024","1.5900","1.7000","1.7000","1.5800","2.91M","-4.79%"
"03/01/2024","1.6700","1.6000","1.7000","1.5950","3.35M","5.03%"
"02/29/2024","1.5900","1.5700","1.6199","1.5400","3.72M","1.27%"
